INDEX,"HOU,C,3","PSH,C,5","PARISH,N,2,0","TYPE,C,4","CITY,C,17","STATE,C,2","ZIP,C,5","AGE,C,3","GENDER,C,1","RACE,C,1","PARTY_ID,C,1","VOTE_FREQ,C,1","PPP,C,1 (P for presidential primary)","NEW,C,1","How they vote (in person, mail, early)","MAIL_CITY,C,28","MAIL_STATE,C,20","MAIL_ZIP,C,5"
258,90,StTam,52,,SLIDELL,LA,70458,49,F,B,D,2,,N,I,SLIDELL,LA,70458
259,90,StTam,52,Land,SLIDELL,LA,70460,61,F,B,D,5,P,,E,SLIDELL,LA,70460
260,90,StTam,52,Land,SLIDELL,LA,70460,49,F,B,D,2,,,I,SLIDELL,LA,70459
261,90,StTam,52,Land,SLIDELL,LA,70458,75,M,W,D,2,,,I,SLIDELL,LA,70458
262,90,StTam,52,Land,SLIDELL,LA,70458,78,F,W,D,7,,,M,SLIDELL,LA,70458
263,90,StTam,52,Land,SLIDELL,LA,70458,58,M,B,D,5,P,,I,SLIDELL,LA,70458
264,90,StTam,52,Land,SLIDELL,LA,70458,59,F,B,D,6,P,,I,SLIDELL,LA,70458
265,90,StTam,52,Land,SLIDELL,LA,70458,63,F,O,D,2,,,E,SLIDELL,LA,70458
266,90,StTam,52,,SLIDELL,LA,70458,27,M,B,D,1,,,E,SLIDELL,LA,70458
267,90,StTam,52,,SLIDELL,LA,70458,37,F,W,D,4,P,,E,SLIDELL,LA,70458
268,90,StTam,52,Land,PEARL RIVER,LA,70452,68,F,H,D,1,P,,I,PEARL RIVER,LA,70452
269,90,StTam,52,Land,PEARL RIVER,LA,70452,69,M,W,D,5,,,E,PEARL RIVER,LA,70452
270,90,StTam,52,,SLIDELL,LA,70458,35,F,B,D,5,P,N,E,SLIDELL,LA,70458
271,90,StTam,52,Land,SLIDELL,LA,70458,63,M,B,D,2,,,E,SLIDELL,LA,70459
272,90,StTam,52,Land,SLIDELL,LA,70458,36,F,B,D,1,,N,E,SLIDELL,LA,70458
273,90,StTam,52,Cell,SLIDELL,LA,70458,50,M,B,D,A,,N,,SLIDELL,LA,70458
274,90,StTam,52,,SLIDELL,LA,70458,62,F,B,D,4,P,,E,SLIDELL,LA,70458
275,90,StTam,52,Land,SLIDELL,LA,70460,87,M,B,D,4,,,I,SLIDELL,LA,70469
276,90,StTam,52,Cell,SLIDELL,LA,70460,54,F,B,D,6,,,I,SLIDELL,LA,70469
277,90,StTam,52,,SLIDELL,LA,70460,51,F,B,D,5,,,I,SLIDELL,LA,70469
278,90,StTam,52,,SLIDELL,LA,70458,26,F,B,D,1,,,E,SLIDELL,LA,70458
279,90,StTam,52,,SLIDELL,LA,70458,54,M,B,D,2,P,,I,SLIDELL,LA,70458
280,90,StTam,52,,SLIDELL,LA,70458,52,F,O,D,2,P,,I,SLIDELL,LA,70458
281,90,StTam,52,Land,SLIDELL,LA,70458,42,M,O,D,1,,,E,SLIDELL,LA,70458
282,90,StTam,52,Land,SLIDELL,LA,70460,46,M,B,D,6,,,E,SLIDELL,LA,70460
283,90,StTam,52,,SLIDELL,LA,70460,46,F,B,D,7,P,,E,SLIDELL,LA,70460
284,90,StTam,52,Land,SLIDELL,LA,70458,83,M,W,D,9,P,,M,SLIDELL,LA,70458
285,90,StTam,52,Land,SLIDELL,LA,70458,52,M,W,D,A,P,,E,SLIDELL,LA,70458
286,90,StTam,52,Land,SLIDELL,LA,70458,66,F,W,D,2,,,I,SLIDELL,LA,70458
287,90,StTam,52,,SLIDELL,LA,70458,51,F,B,D,1,,,E,SLIDELL,LA,70458
288,90,StTam,52,Cell,SLIDELL,LA,70458,63,M,W,D,6,P,,I,SLIDELL,LA,70458
289,90,StTam,52,Land,SLIDELL,LA,70458,69,F,W,D,6,P,,I,SLIDELL,LA,70458
290,90,StTam,52,,SLIDELL,LA,70458,39,M,B,D,1,,,E,SLIDELL,LA,70458
291,90,StTam,52,,SLIDELL,LA,70458,58,F,W,D,2,,,E,SLIDELL,LA,70458
292,90,StTam,52,Land,SLIDELL,LA,70460,27,F,B,D,1,,,I,SLIDELL,LA,70460
293,90,StTam,52,Cell,PEARL RIVER,LA,70452,45,F,B,D,2,,N,E,PEARL RIVER,LA,70452
294,90,StTam,52,,PEARL RIVER,LA,70452,82,M,B,D,7,P,,M,PEARL RIVER,LA,70452
295,90,StTam,52,Cell,PEARL RIVER,LA,70452,33,F,B,D,4,,,E,PEARL RIVER,LA,70452
296,90,StTam,52,,SLIDELL,LA,70458,45,M,B,D,2,,,E,SLIDELL,LA,70459
297,90,StTam,52,,SLIDELL,LA,70458,50,F,B,D,5,P,N,E,SLIDELL,LA,70458
298,90,StTam,52,Land,SLIDELL,LA,70460,74,F,B,D,3,P,,E,SLIDELL,LA,70460
299,90,StTam,52,,SLIDELL,LA,70460,64,F,B,D,7,P,,I,SLIDELL,LA,70460
300,90,StTam,52,,SLIDELL,LA,70458,65,F,B,D,3,P,N,E,SLIDELL,LA,70458
301,90,StTam,52,Land,SLIDELL,LA,70458,78,M,O,D,9,P,,I,SLIDELL,LA,70458
302,90,StTam,52,,SLIDELL,LA,70458,64,F,B,D,9,P,,I,SLIDELL,LA,70458
303,90,StTam,52,,SLIDELL,LA,70458,37,M,O,D,3,P,,I,SLIDELL,LA,70458
304,90,StTam,52,Land,SLIDELL,LA,70458,46,F,B,D,1,,,,SLIDELL,LA,70458
305,90,StTam,52,Cell,SLIDELL,LA,70460,84,M,W,D,A,P,,E,SLIDELL,LA,70460
306,90,StTam,52,Land,SLIDELL,LA,70460,51,F,W,D,4,,,E,SLIDELL,LA,70460
307,90,StTam,52,Land,SLIDELL,LA,70458,74,M,W,D,1,P,,E,SLIDELL,LA,70458
308,90,StTam,52,,SLIDELL,LA,70458,69,F,W,D,1,P,,E,SLIDELL,LA,70458
309,90,StTam,52,Land,SLIDELL,LA,70460,78,F,B,D,7,P,,,SLIDELL,LA,70460
310,90,StTam,52,,SLIDELL,LA,70458,57,M,B,D,1,,N,E,SLIDELL,LA,70458
311,90,StTam,52,,SLIDELL,LA,70458,27,F,B,D,5,P,N,E,SLIDELL,LA,70458
312,90,StTam,52,Land,SLIDELL,LA,70458,71,F,B,D,8,P,,I,SLIDELL,LA,70458
313,90,StTam,52,,SLIDELL,LA,70460,40,M,B,D,4,P,,E,SLIDELL,LA,70460
314,90,StTam,52,Land,SLIDELL,LA,70458,53,F,B,D,2,,,E,SLIDELL,LA,70458
315,90,StTam,52,,SLIDELL,LA,70458,70,F,W,D,6,,,E,SLIDELL,LA,70458
316,90,StTam,52,Land,SLIDELL,LA,70460,34,F,B,D,1,,N,,SLIDELL,LA,70460
317,90,StTam,52,Land,SLIDELL,LA,70460,67,F,B,D,8,P,,I,SLIDELL,LA,70460
318,90,StTam,52,Land,SLIDELL,LA,70460,42,M,B,D,6,P,,I,SLIDELL,LA,70460
319,90,StTam,52,,SLIDELL,LA,70458,79,M,W,D,4,P,,I,SLIDELL,LA,70460
320,90,StTam,52,Land,SLIDELL,LA,70458,73,F,B,D,2,,,I,SLIDELL,LA,70458
321,90,StTam,52,,SLIDELL,LA,70458,68,F,B,D,8,P,,I,SLIDELL,LA,70458
322,90,StTam,52,,SLIDELL,LA,70458,36,F,B,D,1,,,E,SLIDELL,LA,70458
323,90,StTam,52,Land,SLIDELL,LA,70460,74,F,B,D,5,P,,I,SLIDELL,LA,70460
324,90,StTam,52,Land,SLIDELL,LA,70460,35,F,B,D,3,P,N,E,SLIDELL,LA,70460
325,90,StTam,52,Land,PEARL RIVER,LA,70452,62,M,B,D,4,,,E,PEARL RIVER,LA,70452
326,90,StTam,52,Land,SLIDELL,LA,70458,62,F,O,D,1,,,I,SLIDELL,LA,70458
327,90,StTam,52,,SLIDELL,LA,70460,78,M,B,D,3,P,,,SLIDELL,LA,70460
328,90,StTam,52,Land,SLIDELL,LA,70460,89,M,B,D,2,,,E,SLIDELL,LA,70460
329,90,StTam,52,Land,SLIDELL,LA,70460,70,F,B,D,7,P,,M,SLIDELL,LA,70460
330,90,StTam,52,Land,SLIDELL,LA,70460,57,F,B,D,2,P,,I,SLIDELL,LA,70460
331,90,StTam,52,,SLIDELL,LA,70460,48,F,B,D,4,P,,E,SLIDELL,LA,70460
332,90,StTam,52,,SLIDELL,LA,70458,24,F,O,D,3,P,,E,SLIDELL,LA,70458
333,90,StTam,52,,SLIDELL,LA,70458,50,F,B,D,2,,,E,SLIDELL,LA,70458
334,90,StTam,52,Land,SLIDELL,LA,70460,54,F,B,D,3,P,,I,SLIDELL,LA,70460
335,90,StTam,52,,SLIDELL,LA,70460,29,M,B,D,3,,,I,SLIDELL,LA,70460
336,90,StTam,52,Cell,SLIDELL,LA,70460,86,M,B,D,7,,,M,SLIDELL,LA,70460
337,90,StTam,52,Land,SLIDELL,LA,70460,79,M,B,D,3,P,,I,SLIDELL,LA,70460
338,90,StTam,52,,SLIDELL,LA,70460,74,F,B,D,3,P,,I,SLIDELL,LA,70460
339,90,StTam,52,,SLIDELL,LA,70460,49,F,B,D,3,P,,I,SLIDELL,LA,70460
340,90,StTam,52,Land,SLIDELL,LA,70458,55,F,W,D,5,,,E,SLIDELL,LA,70458
341,90,StTam,52,Land,SLIDELL,LA,70458,90,M,W,D,4,,,E,SLIDELL,LA,70458
342,90,StTam,52,,SLIDELL,LA,70458,68,F,W,D,3,P,,I,SLIDELL,LA,70458
343,90,StTam,52,,SLIDELL,LA,70460,62,M,B,D,1,,,E,SLIDELL,LA,70460
344,90,StTam,52,,SLIDELL,LA,70460,62,F,B,D,1,,,E,SLIDELL,LA,70460
345,90,StTam,52,Land,SLIDELL,LA,70460,36,F,W,D,1,,,,SLIDELL,LA,70460
346,90,StTam,52,Cell,SLIDELL,LA,70460,68,F,W,D,A,P,,E,SLIDELL,LA,70460
347,90,StTam,52,Land,SLIDELL,LA,70458,74,M,W,D,7,,,E,SLIDELL,LA,70458
348,90,StTam,52,,SLIDELL,LA,70458,73,F,W,D,7,,,E,SLIDELL,LA,70458
349,90,StTam,52,,SLIDELL,LA,70458,37,F,W,D,3,,,E,SLIDELL,LA,70458
350,90,StTam,52,Land,SLIDELL,LA,70460,31,F,B,D,3,,,E,SLIDELL,LA,70460
351,90,StTam,52,,SLIDELL,LA,70460,63,M,W,D,4,,,E,SLIDELL,LA,70460
352,90,StTam,52,Land,SLIDELL,LA,70458,61,F,B,D,9,P,,I,SLIDELL,LA,70458
353,90,StTam,52,,PEARL RIVER,LA,70452,50,F,W,D,1,,,I,PEARL RIVER,LA,70452
354,90,StTam,52,Land,PEARL RIVER,LA,70452,27,F,W,D,2,,,I,PEARL RIVER,LA,70452
355,90,StTam,52,Land,PEARL RIVER,LA,70452,24,M,B,D,2,,,I,PEARL RIVER,LA,70452
356,90,StTam,52,,PEARL RIVER,LA,70452,21,M,B,D,1,,N,E,PEARL RIVER,LA,70452
357,90,StTam,52,Cell,SLIDELL,LA,70458,43,F,B,D,6,P,,I,SLIDELL,LA,70458
358,90,StTam,52,Cell,SLIDELL,LA,70460,58,M,B,D,7,P,,I,SLIDELL,LA,70460
359,90,StTam,52,,SLIDELL,LA,70460,55,F,B,D,9,P,,I,SLIDELL,LA,70460
360,90,StTam,52,,SLIDELL,LA,70460,36,M,B,D,4,P,,I,SLIDELL,LA,70460
361,90,StTam,52,Land,SLIDELL,LA,70458,56,M,W,D,5,,,I,SLIDELL,LA,70458
362,90,StTam,52,,SLIDELL,LA,70460,87,M,W,D,8,P,,M,SLIDELL,LA,70460
363,90,StTam,52,Land,SLIDELL,LA,70458,44,F,W,D,2,,,I,SLIDELL,LA,70458
364,90,StTam,52,,SLIDELL,LA,70458,64,M,B,D,1,,,E,NEW ORLEANS,LA,70122
365,90,StTam,52,,SLIDELL,LA,70460,57,F,B,D,2,,,I,SLIDELL,LA,70460
366,90,StTam,52,Land,SLIDELL,LA,70460,74,M,W,D,4,P,,M,SLIDELL,LA,70460
367,90,StTam,52,,SLIDELL,LA,70460,71,F,W,D,4,P,,M,SLIDELL,LA,70460
368,90,StTam,52,,SLIDELL,LA,70460,62,M,B,D,3,,,E,SLIDELL,LA,70460
369,90,StTam,52,,SLIDELL,LA,70460,58,F,B,D,3,,,E,SLIDELL,LA,70460
370,90,StTam,52,,SLIDELL,LA,70460,26,F,B,D,3,,,E,SLIDELL,LA,70460
371,90,StTam,52,Land,SLIDELL,LA,70460,44,F,B,D,6,P,,I,SLIDELL,LA,70460
372,90,StTam,52,,SLIDELL,LA,70460,43,F,W,D,2,,,E,SLIDELL,LA,70460
373,90,StTam,52,Land,SLIDELL,LA,70460,76,M,W,D,6,,,I,SLIDELL,LA,70460
374,90,StTam,52,,SLIDELL,LA,70460,76,F,W,D,6,,,I,SLIDELL,LA,70460
375,90,StTam,52,Land,SLIDELL,LA,70460,91,F,W,D,6,,,E,SLIDELL,LA,70460
376,90,StTam,52,Land,SLIDELL,LA,70458,38,F,W,D,1,,,E,SLIDELL,LA,70458
377,90,StTam,52,,SLIDELL,LA,70458,70,F,W,D,1,P,,,SLIDELL,LA,70458
378,90,StTam,52,Land,PEARL RIVER,LA,70452,78,F,W,D,9,P,,I,PEARL RIVER,LA,70452
379,90,StTam,52,Land,SLIDELL,LA,70458,38,F,B,D,2,,,M,SLIDELL,LA,70458
380,90,StTam,52,,SLIDELL,LA,70458,84,F,B,D,7,P,,M,SLIDELL,LA,70458
381,90,StTam,52,,SLIDELL,LA,70460,38,F,B,D,1,,N,E,SLIDELL,LA,70460
382,90,StTam,52,,SLIDELL,LA,70460,39,F,B,D,1,,N,I,SLIDELL,LA,70460
383,90,StTam,52,Land,SLIDELL,LA,70460,68,M,B,D,5,,,I,SLIDELL,LA,70460
384,90,StTam,52,,SLIDELL,LA,70460,65,F,B,D,7,P,,I,SLIDELL,LA,70460
385,90,StTam,52,,SLIDELL,LA,70460,41,M,B,D,5,,,I,SLIDELL,LA,70460
386,90,StTam,52,,SLIDELL,LA,70458,74,F,W,D,8,P,,E,SLIDELL,LA,70458
387,90,StTam,52,Land,SLIDELL,LA,70458,62,M,O,D,5,P,,I,SLIDELL,LA,70458
388,90,StTam,52,Land,SLIDELL,LA,70458,60,F,B,D,4,,,I,SLIDELL,LA,70458
389,90,StTam,52,Land,SLIDELL,LA,70458,60,M,B,D,3,P,N,E,SLIDELL,LA,70458
390,90,StTam,52,Land,SLIDELL,LA,70458,54,F,B,D,5,P,,I,SLIDELL,LA,70458
391,90,StTam,52,,SLIDELL,LA,70460,65,M,W,D,A,P,,E,SLIDELL,LA,70460
392,90,StTam,52,,SLIDELL,LA,70458,53,M,B,D,1,,N,I,SLIDELL,LA,70458
393,90,StTam,52,,SLIDELL,LA,70458,51,F,B,D,1,,N,I,SLIDELL,LA,70458
394,90,StTam,52,,SLIDELL,LA,70460,56,F,B,D,2,,,I,SLIDELL,LA,70460
395,90,StTam,52,Land,SLIDELL,LA,70460,69,F,B,D,7,P,,I,SLIDELL,LA,70460
396,90,StTam,52,Land,SLIDELL,LA,70460,57,F,B,D,2,,,E,SLIDELL,LA,70460
397,90,StTam,52,Land,SLIDELL,LA,70460,66,F,B,D,5,,,I,SLIDELL,LA,70460
398,90,StTam,52,Land,SLIDELL,LA,70460,64,F,B,D,2,,,E,SLIDELL,LA,70460
399,90,StTam,52,,SLIDELL,LA,70458,28,M,B,D,2,,,I,SLIDELL,LA,70458
400,90,StTam,52,Land,SLIDELL,LA,70458,60,M,W,D,7,,,E,SLIDELL,LA,70458
401,90,StTam,52,,SLIDELL,LA,70458,55,F,W,D,6,,,E,SLIDELL,LA,70458
402,90,StTam,52,Land,SLIDELL,LA,70460,68,M,W,D,7,P,,I,SLIDELL,LA,70460
403,90,StTam,52,Land,SLIDELL,LA,70458,65,F,W,D,8,,N,,SLIDELL,LA,70458
404,90,StTam,52,Land,SLIDELL,LA,70460,36,F,B,D,1,,,E,SLIDELL,LA,70460
405,90,StTam,52,,SLIDELL,LA,70460,75,M,W,D,4,,,I,SLIDELL,LA,70460
406,90,StTam,52,,SLIDELL,LA,70460,75,F,W,D,4,,,I,SLIDELL,LA,70460
407,90,StTam,52,Land,SLIDELL,LA,70460,45,F,B,D,3,,,E,SLIDELL,LA,70460
408,90,StTam,52,Land,PEARL RIVER,LA,70452,58,M,B,D,7,P,,I,SLIDELL,LA,70459
409,90,StTam,52,Land,PEARL RIVER,LA,70452,57,F,B,D,7,P,,I,PEARL RIVER,LA,70452
410,90,StTam,52,,PEARL RIVER,LA,70452,27,M,B,D,3,P,,I,PEARL RIVER,LA,70452
411,90,StTam,52,Land,PEARL RIVER,LA,70452,63,M,W,D,8,P,,E,PEARL RIVER,LA,70452
412,90,StTam,52,,PEARL RIVER,LA,70452,27,F,W,D,2,,,M,PEARL RIVER,LA,70452
413,90,StTam,52,Land,SLIDELL,LA,70460,78,F,W,D,5,P,,E,SLIDELL,LA,70469
414,90,StTam,52,,SLIDELL,LA,70460,30,M,B,D,3,,N,E,SLIDELL,LA,70460
415,90,StTam,52,,SLIDELL,LA,70458,29,F,W,D,2,P,,E,SLIDELL,LA,70458
416,90,StTam,52,Land,SLIDELL,LA,70458,36,F,B,D,2,,,I,SLIDELL,LA,70458
417,90,StTam,52,,SLIDELL,LA,70460,51,M,B,D,4,,,I,SLIDELL,LA,70460
418,90,StTam,52,,SLIDELL,LA,70458,37,F,B,D,6,,N,E,SLIDELL,LA,70458
419,90,StTam,52,,SLIDELL,LA,70458,64,F,B,D,5,P,,I,SLIDELL,LA,70458
420,90,StTam,52,,SLIDELL,LA,70460,50,F,B,D,5,,,E,SLIDELL,LA,70460
421,90,StTam,52,Land,SLIDELL,LA,70458,29,M,W,D,1,,,E,SLIDELL,LA,70458
422,90,StTam,52,,SLIDELL,LA,70458,58,F,B,D,6,P,,I,SLIDELL,LA,70458
423,90,StTam,52,Cell,SLIDELL,LA,70458,32,M,W,D,1,P,,,SLIDELL,LA,70458
424,90,StTam,52,,SLIDELL,LA,70458,28,F,W,D,5,P,,I,SLIDELL,LA,70458
425,90,StTam,52,Land,SLIDELL,LA,70458,69,M,W,D,3,,,E,SLIDELL,LA,70458
426,90,StTam,52,,SLIDELL,LA,70460,69,F,W,D,A,P,,E,SLIDELL,LA,70460
427,90,StTam,52,,SLIDELL,LA,70460,68,M,W,D,5,,,E,SLIDELL,LA,70460
428,90,StTam,52,Land,SLIDELL,LA,70458,75,F,H,D,5,,,E,SLIDELL,LA,70458
429,90,StTam,52,,SLIDELL,LA,70458,39,F,B,D,2,,N,E,SLIDELL,LA,70458
430,90,StTam,52,Land,SLIDELL,LA,70460,67,F,B,D,7,P,,I,SLIDELL,LA,70460
431,90,StTam,52,Land,SLIDELL,LA,70460,69,F,W,D,7,P,,I,SLIDELL,LA,70460
432,90,StTam,52,Land,SLIDELL,LA,70458,68,M,W,D,3,P,,E,SLIDELL,LA,70458
433,90,StTam,52,,SLIDELL,LA,70458,63,F,W,D,3,P,,E,SLIDELL,LA,70458
434,90,StTam,52,,SLIDELL,LA,70460,67,M,W,D,2,,,,SLIDELL,LA,70461
435,90,StTam,52,,PEARL RIVER,LA,70452,60,M,W,D,4,,,M,PEARL RIVER,LA,70452
436,90,StTam,52,Land,SLIDELL,LA,70458,78,M,W,D,3,,,E,SLIDELL,LA,70458
437,90,StTam,52,,SLIDELL,LA,70458,75,F,W,D,3,,,E,SLIDELL,LA,70458
438,90,StTam,52,Land,SLIDELL,LA,70458,86,F,W,D,6,P,,I,SLIDELL,LA,70458
439,90,StTam,52,,SLIDELL,LA,70458,75,M,W,D,1,,,,SLIDELL,LA,70458
440,90,StTam,52,,SLIDELL,LA,70458,59,M,B,D,5,P,,I,SLIDELL,LA,70458
441,90,StTam,52,,SLIDELL,LA,70458,22,F,B,D,1,,N,I,SLIDELL,LA,70458
442,90,StTam,52,,SLIDELL,LA,70460,58,M,B,D,1,,,M,SLIDELL,LA,70460
443,90,StTam,52,,SLIDELL,LA,70460,69,M,W,D,7,,,I,SLIDELL,LA,70460
444,90,StTam,52,Cell,PEARL RIVER,LA,70452,76,F,O,D,8,P,,M,PEARL RIVER,LA,70452
445,90,StTam,52,,SLIDELL,LA,70458,68,F,B,D,1,,N,I,SLIDELL,LA,70458
446,90,StTam,52,,SLIDELL,LA,70458,51,F,B,D,1,,,I,SLIDELL,LA,70458
447,90,StTam,52,,SLIDELL,LA,70458,58,F,H,D,2,,,I,SLIDELL,LA,70458
448,90,StTam,52,,SLIDELL,LA,70460,73,F,B,D,6,P,,I,SLIDELL,LA,70460
449,90,StTam,52,,SLIDELL,LA,70458,67,M,B,D,6,P,,I,SLIDELL,LA,70460
450,90,StTam,52,Land,SLIDELL,LA,70458,52,F,B,D,6,P,,I,SLIDELL,LA,70458
451,90,StTam,52,,PEARL RIVER,LA,70452,62,M,W,D,9,P,,I,PEARL RIVER,LA,70452
452,90,StTam,52,Cell,SLIDELL,LA,70460,55,F,B,D,4,P,,I,SLIDELL,LA,70460
453,90,StTam,52,Land,SLIDELL,LA,70458,43,F,B,D,2,,,I,SLIDELL,LA,70458
454,90,StTam,52,Land,SLIDELL,LA,70460,47,F,B,D,1,,,E,SLIDELL,LA,70460
455,90,StTam,52,Land,SLIDELL,LA,70460,36,F,W,D,4,,,I,SLIDELL,LA,70460
456,90,StTam,52,Land,SLIDELL,LA,70458,73,M,B,D,8,P,,I,SLIDELL,LA,70458
457,90,StTam,52,,SLIDELL,LA,70458,57,F,O,D,8,P,,I,SLIDELL,LA,70458
458,90,StTam,52,,SLIDELL,LA,70458,73,F,B,D,6,P,N,E,SLIDELL,LA,70458
459,90,StTam,52,Land,SLIDELL,LA,70458,48,F,B,D,3,,,I,SLIDELL,LA,70458
460,90,StTam,52,Land,SLIDELL,LA,70460,45,F,B,D,1,,,E,SLIDELL,LA,70460
461,90,StTam,52,,SLIDELL,LA,70458,68,M,W,D,5,P,,I,SLIDELL,LA,70458
462,90,StTam,52,Cell,SLIDELL,LA,70458,66,F,W,D,8,P,,E,SLIDELL,LA,70458
463,90,StTam,52,,SLIDELL,LA,70458,75,F,O,D,1,,N,I,SLIDELL,LA,70459
464,90,StTam,52,,SLIDELL,LA,70460,32,M,B,D,3,,N,E,SLIDELL,LA,70460
465,90,StTam,52,Land,PEARL RIVER,LA,70452,65,M,B,D,8,P,,I,PEARL RIVER,LA,70452
466,90,StTam,52,,PEARL RIVER,LA,70452,26,M,B,D,1,,,E,PEARL RIVER,LA,70452
467,90,StTam,52,,SLIDELL,LA,70458,27,F,B,D,1,,,E,SLIDELL,LA,70458
468,90,StTam,52,Cell,SLIDELL,LA,70458,70,F,B,D,9,P,,M,SLIDELL,LA,70458
469,90,StTam,52,Land,SLIDELL,LA,70460,49,F,B,D,2,,,E,SLIDELL,LA,70460
470,90,StTam,52,,SLIDELL,LA,70460,67,M,B,D,3,P,,I,SLIDELL,LA,70460
471,90,StTam,52,Land,SLIDELL,LA,70458,77,F,W,D,8,P,,E,SLIDELL,LA,70458
472,90,StTam,52,Land,SLIDELL,LA,70458,56,M,B,D,3,,,I,SLIDELL,LA,70458
473,90,StTam,52,Land,SLIDELL,LA,70458,46,F,W,D,1,,,E,SLIDELL,LA,70458
474,90,StTam,52,Land,SLIDELL,LA,70458,77,M,W,D,6,,,I,SLIDELL,LA,70458
475,90,StTam,52,,SLIDELL,LA,70458,72,F,W,D,6,,,I,SLIDELL,LA,70458
476,90,StTam,52,Land,SLIDELL,LA,70458,70,M,W,D,4,P,,I,SLIDELL,LA,70458
477,90,StTam,52,Land,SLIDELL,LA,70460,66,M,W,D,3,,,E,SLIDELL,LA,70460
478,90,StTam,52,,SLIDELL,LA,70458,35,M,O,D,4,P,,E,SLIDELL,LA,70458
479,90,StTam,52,Land,PEARL RIVER,LA,70452,83,F,W,D,1,,,E,PEARL RIVER,LA,70452
480,90,StTam,52,,SLIDELL,LA,70460,67,M,B,D,4,,,E,SLIDELL,LA,70460
481,90,StTam,52,,SLIDELL,LA,70458,23,F,W,D,1,,,M,SLIDELL,LA,70458
482,90,StTam,52,Land,SLIDELL,LA,70458,54,M,B,D,8,P,,I,SLIDELL,LA,70458
483,90,StTam,52,Cell,SLIDELL,LA,70458,48,F,B,D,8,P,,I,SLIDELL,LA,70458
484,90,StTam,52,,SLIDELL,LA,70458,76,F,W,D,2,P,,M,SLIDELL,LA,70458
485,90,StTam,52,Cell,SLIDELL,LA,70460,74,M,B,D,7,,,I,SLIDELL,LA,70460
486,90,StTam,52,,SLIDELL,LA,70460,66,F,B,D,7,,,I,SLIDELL,LA,70460
487,90,StTam,52,Land,SLIDELL,LA,70458,65,M,B,D,3,,,E,SLIDELL,LA,70458
488,90,StTam,52,Land,SLIDELL,LA,70458,73,F,B,D,8,P,N,E,SLIDELL,LA,70458
489,90,StTam,52,Land,SLIDELL,LA,70458,49,M,B,D,3,P,N,E,SLIDELL,LA,70458
490,90,StTam,52,Land,SLIDELL,LA,70458,42,M,B,D,3,P,N,E,SLIDELL,LA,70458
491,90,StTam,52,Cell,SLIDELL,LA,70458,55,F,W,D,8,P,,E,SLIDELL,LA,70458
492,90,StTam,52,,SLIDELL,LA,70458,45,M,B,D,1,,,E,SLIDELL,LA,70458
493,90,StTam,52,,SLIDELL,LA,70458,42,F,B,D,1,,,E,SLIDELL,LA,70458
494,90,StTam,52,,SLIDELL,LA,70458,62,F,B,D,1,,,E,SLIDELL,LA,70458
495,90,StTam,52,,SLIDELL,LA,70458,34,M,W,D,2,,,I,SLIDELL,LA,70458
496,90,StTam,52,,PEARL RIVER,LA,70452,27,F,W,D,5,,,I,PEARL RIVER,LA,70452
497,90,StTam,52,,SLIDELL,LA,70458,49,M,B,D,2,,,E,SLIDELL,LA,70458
498,90,StTam,52,,SLIDELL,LA,70458,57,F,B,D,1,,,,SLIDELL,LA,70458
499,90,StTam,52,Land,SLIDELL,LA,70458,58,F,B,D,5,P,,I,SLIDELL,LA,70458
500,90,StTam,52,Land,SLIDELL,LA,70460,69,F,W,D,5,P,,I,SLIDELL,LA,70460
501,90,StTam,52,,SLIDELL,LA,70458,37,M,W,D,3,P,N,E,SLIDELL,LA,70458
502,90,StTam,52,Land,SLIDELL,LA,70458,65,F,W,D,5,,,E,SLIDELL,LA,70458
503,90,StTam,52,Cell,SLIDELL,LA,70458,65,F,W,D,7,,,E,SLIDELL,LA,70458
504,90,StTam,52,,SLIDELL,LA,70460,26,M,B,D,1,,,I,SLIDELL,LA,70460
505,90,StTam,52,,SLIDELL,LA,70458,34,F,B,D,3,P,,I,SLIDELL,LA,70458
506,90,StTam,52,Land,SLIDELL,LA,70460,68,M,W,D,1,P,,E,SLIDELL,LA,70460
507,90,StTam,52,,SLIDELL,LA,70458,27,M,B,D,4,P,,I,SLIDELL,LA,70458
508,90,StTam,52,,SLIDELL,LA,70458,61,F,B,D,2,P,,I,SLIDELL,LA,70458
509,90,StTam,52,Land,SLIDELL,LA,70458,79,F,W,D,3,,,E,SLIDELL,LA,70458
510,90,StTam,52,Land,SLIDELL,LA,70460,81,F,W,D,6,P,,M,SLIDELL,LA,70460
511,90,StTam,52,Land,SLIDELL,LA,70458,83,M,W,D,8,,,I,SLIDELL,LA,70458
512,90,StTam,52,,SLIDELL,LA,70458,81,F,W,D,8,,,I,SLIDELL,LA,70458
513,90,StTam,52,,SLIDELL,LA,70458,46,F,B,D,6,P,,E,SLIDELL,LA,70458
514,90,StTam,52,,SLIDELL,LA,70458,28,M,B,D,6,P,,I,SLIDELL,LA,70458
515,90,StTam,52,Land,SLIDELL,LA,70458,61,M,W,D,3,,,I,SLIDELL,LA,70458
516,90,StTam,52,Land,SLIDELL,LA,70458,33,F,W,D,4,P,,I,SLIDELL,LA,70458
517,90,StTam,52,Land,SLIDELL,LA,70458,50,M,B,D,2,P,,I,SLIDELL,LA,70458
